Serial # of the imaged chromosome,ID # of the imaged TAD,x(um),y(um),z(um)
93,38,26.875121,19.964765,3.028917
93,39,26.328152,19.012832,3.028624
93,40,25.840941,17.497362,2.618735
94,1,16.79472,18.791138,2.02192
94,2,16.961656,18.434972,1.516755
94,3,16.525434,19.074229,1.693387
94,4,17.429104,20.590775,1.532635
94,5,18.301338,19.806716,1.743908
94,6,17.95176,19.776174,1.552935
94,7,17.011806,19.800946,1.377652
94,8,17.575472,19.583173,1.279381
94,9,16.345143,19.219985,1.374154
94,10,16.220241,18.555451,1.617938
94,11,15.74498,18.841798,2.245767
94,12,15.193319,18.541775,3.546349
94,13,15.95603,17.685003,2.864173
94,14,15.17189,17.431594,2.993669
94,15,14.931841,18.568154,2.374702
94,16,15.498242,17.500888,1.051272
94,17,14.933262,17.718078,1.22367
94,18,13.247376,17.824326,1.058155
94,19,14.466613,18.174276,1.119778
94,20,14.634089,18.210896,1.425631
94,21,15.068042,17.36129,1.731287
94,22,15.254284,17.101177,1.475662
94,23,15.723887,17.083566,1.466284
94,24,15.587412,16.585777,2.25345
94,25,16.307697,16.380558,1.537899
94,26,15.263653,16.635066,1.810289
94,27,15.057587,16.981007,1.433393
94,28,13.469145,17.731814,1.748998
94,29,14.273715,17.308878,1.252082
94,30,14.9767,16.56765,1.142897
94,31,15.786113,15.624203,1.954725
94,32,16.058591,15.604153,1.492011
94,33,15.598955,15.887028,2.469096
94,34,15.964444,16.442773,1.627723
94,35,16.425759,17.802613,2.156031
94,36,14.960144,16.164788,1.960484
94,37,14.583065,16.636411,1.297357
94,38,13.971611,16.135372,1.609632
94,39,14.961129,16.2887,1.862041
94,40,14.91678,17.639806,3.141741
95,1,18.900936,12.307742,1.955475
95,2,19.894143,12.776175,2.324272
95,3,19.395629,13.257326,1.634634
95,4,18.720538,13.472852,2.646403
95,5,18.584813,13.048308,2.410709
95,6,19.108534,12.60493,2.512422
95,7,20.272314,13.047059,2.158867
95,8,19.902817,13.446602,2.046095
95,9,20.604373,12.760555,2.653826
95,10,19.805961,12.004285,1.218977
95,11,19.367458,11.454446,1.735159
95,12,18.853023,12.031405,1.404205
95,13,20.101079,12.440711,1.550991
95,14,,,
95,15,20.193171,11.811358,1.131685
95,16,20.910429,13.798928,1.919913
95,17,20.793233,12.892392,1.383526
95,18,19.631444,13.28503,1.018933
95,19,20.481529,12.842504,1.49999
95,20,20.191735,12.524832,1.207479
95,21,19.915276,13.534263,1.099334
95,22,20.496153,12.75058,1.921136
95,23,20.521321,12.446455,1.416234
95,24,20.801609,13.882376,1.692923
95,25,19.742565,13.805866,1.136591
95,26,20.082328,14.416395,1.469535
95,27,21.104908,15.022759,1.507303
95,28,20.14689,14.118748,1.617325
95,29,,,
95,30,21.081028,14.270365,2.048168
95,31,20.372751,14.122754,2.001687
95,32,20.731887,14.447509,1.526055
95,33,19.634887,14.075451,1.579432
95,34,20.797849,13.100597,1.872978
95,35,20.641431,14.08992,1.700376
95,36,20.547763,13.955192,2.271994
95,37,20.912935,13.304502,2.21815
95,38,20.771156,14.305334,2.495571
95,39,21.360662,15.237102,2.062837
95,40,20.759551,15.400117,1.208235
